676.1406250000002,46.3888888888889
672.179322755667,49.43980424809521
666.1745097850156,54.15083391985052
661.4357936047144,60.97719456220783
655.8428738013343,67.10696274588513
649.5645573080708,74.06737507749908
644.1078443193442,82.21317435987167
638.322155340766,88.49510274695201
632.275280340766,94.48290762500079
625.1901347850157,100.72264963800777
618.0389839389476,105.40274007513378
613.6873428778949,107.86510074647353
608.0511090964382,109.07705167829211
600.2079789088822,111.26058430758461
590.8430399287771,114.69964649996987
582.4827100884065,118.80054171894977
575.251349219484,121.59966869357733
566.2569550811165,125.2759032789208
558.8663300811164,129.26777319762002
552.7865333276088,134.81556415570068
547.210572755667,139.92218907194336
543.0127131046605,146.06036923693284
539.3973794532549,154.8809445569604
537.3985136060741,164.48057687782898
537.0626522121479,169.4692838369588
536.3952779068643,174.42682620880663
535.7280558137282,179.38210770216614
537.3139062654241,184.1899404882475
540.0014062654241,192.17368032564585
541.5965625308481,196.9124013016982
544.5579819712021,201.56225304703378
548.7357812654241,210.1370949597922
552.0817879269739,217.84540895047743
554.3354508539478,222.3087040798167
556.9267024958986,228.7206363170593
558.6045658976569,236.29429480606862
560.3902681325523,245.52444821448935
561.9218750000001,251.97018970189703
559.9062500000001,261.2845528455284
558.750356867448,266.14910946110183
557.2187500000001,272.5948509485094
555.2031250000001,281.90921409214087
553.1875000000001,290.5582655826558
551.5923437345762,295.29698655870817
549.9971874691522,300.03570753476055
548.5279578986053,305.3659384643713
547.1406250000002,310.51761517615176
546.210405372575,315.43032231628877
545.1250000000001,321.1626016260162
543.3147090808953,325.82337911353983
540.9980147347839,334.75237922518505
538.8267187345762,343.19942558309845
534.371441230024,350.14453585666024
528.7624196761589,357.15266949438904
524.9687500000001,362.4119241192411
517.8630606815317,369.44820007384976
514.0252803407659,373.2484902808273
510.1875000000001,377.04878048780483
502.7968750000001,381.70596205962056
496.0781250000001,387.02845528455276
492.29927885681326,390.302645539581
486.8181652216744,394.8331894803593
480.35276314401267,401.703324827425
475.68383707302627,409.4551650480384
472.750356867448,417.84016637167093
471.5944637348959,422.70472298724434
470.93867236669774,429.2780573479584
470.5468750000001,436.2615176151761
469.9206787690657,441.2221504659688
469.2031250000001,446.9065040650406
469.76328026660497,456.89080304280037
469.56004388717093,463.8721842261516
469.2031250000001,469.5271002710026
469.5903679947378,474.5120820024663
468.48888035847114,482.98017844122774
465.4439856797977,492.17668154913946
463.7004713595953,496.86284819313
459.3765312135373,504.04823436876217
456.26868742707444,507.96503242316123
450.61289388968873,511.6643414383692
446.13203777937736,513.882883418744
441.14868704391046,516.2004025300415
436.6098740878208,518.2978240302729
430.7046374748561,519.7315275224687
425.7998999497121,520.7028924433116
420.65689763632116,519.6422353456647
411.92730527071734,517.625574283489
407.05773554143457,516.4909859653519
401.5629900264024,512.8633974895695
397.7509800528047,509.6278789899791
392.15674002640236,504.87965765217103
386.5625000000001,500.1314363143631
383.1423443191877,496.4841722549609
377.8281250000001,490.81707317073165
371.6124374270745,482.98347706193346
366.74694050270847,478.12931847008366
363.05638100541677,474.7559269130672
358.15028034076596,470.00083221239754
352.9687500000002,464.869918699187
349.2881790224409,461.48563187931666
343.5625000000002,456.2208672086721
337.5156250000001,451.56368563685635
335.10322247857926,447.1841520915296
329.5651347850155,441.1404939934285
323.5174605563467,435.1215239370284
320.26929611269327,431.3202836464146
314.84291187934406,428.16179956026383
307.9531250000001,424.95121951219505
303.5850293131776,422.51816791579137
297.2031250000001,418.96341463414626
288.01821847996854,415.0089877201318
281.75,412.31029810298094
273.10903730401924,407.27703239504655
265.9600293131776,403.2241299754119
261.59193362635506,400.79107837900824
254.92950436983594,397.8280928381889
249.5000000000001,395.6775067750677
240.3240851180932,391.70226010599174
234.02996312112683,389.3707034702243
229.30992624225362,387.7210817371967
223.35060522493643,383.9987133089091
219.37308544987275,380.96897133326536
214.05493704391046,378.27791725315615
208.5156250000001,375.71815718157177
204.64072131394005,372.558232906568
197.09375,366.4037940379404
190.3750000000001,359.08536585365846
186.12338305797073,356.4540632526168
181.87176611594134,353.8227606515751
175.048598277873,350.418162115416
170.47219655574588,348.40407490833877
162.99243704391046,345.0123345973296
157.4531250000001,342.4525745257452
153.08502931317759,340.0195229293415
148.71693362635506,337.58647133293783
143.03873807435426,333.06296594096153
139.3743511487084,329.66116223422654
133.82161429465177,321.96219068294033
131.69010358930345,317.4392865149322
129.20261999979434,311.94381560677664
127.15523999958856,307.3822111593527
123.32139006533696,300.2310806832528
120.76778013067378,295.9323510684026
117.10886999979432,288.657907747698
115.06148999958855,284.0963033002741
111.39268230807065,276.85132410949274
106.82446207302625,268.13155581917016
103.70312500000011,261.94986449864496
99.56589665700184,252.84583563017733
